Timestamp,US01M,US03MY,US02Y,US05Y,US10Y,US20Y,US30Y,FEDFUNDS,TIP,TIP_Vol,TIPS,TIPS_Vol,VIX,DJT,DJT_Vol,XLE,XLE_Vol,XLF,XLF_Vol,XLI,XLI_Vol,XLK,XLK_Vol,XLP,XLP_Vol,XLU,XLU_Vol,XLV,XLV_Vol,XLY,XLY_Vol,VIX,VIX3M,VIX9D,VVIX,UVIX,UVIX_Vol,PC,PCC,TICK,TICK.NQ,TICK.US,TICKI,TICKQ,TKVD.US,1/VOLX,1/VOLX_Vol,VIXM/VIXY,VIXM/VIXY_Vol,XLY*XLK/(XLP*XLU),XLY*XLK/(XLP*XLU)_Vol,ATHI.NQ-ATLO.NQ,ATHI.US-ATLO.US,HYG/UB1!,HYG/UB1!_Vol,6A1!,6A1!_Vol,6B1!,6B1!_Vol,6C1!,6C1!_Vol,6E1!,6E1!_Vol,6J1!,6J1!_Vol,6S1!,6S1!_Vol,CL1!,CL1!_Vol,CL2!,CL2!_Vol,HG1!,HG1!_Vol,PL1!,PL1!_Vol,SI1!,SI1!_Vol,GC1!,GC1!_Vol,ES1!,ES1!_Vol,NG1!,NG1!_Vol,YM1!,YM1!_Vol,RTY1!,RTY1!_Vol,ZT1!,ZT1!_Vol,ZF1!,ZF1!_Vol,ZN1!,ZN1!_Vol,ZB1!,ZB1!_Vol,UB1!,UB1!_Vol,RB1!,RB1!_Vol,RB2!,RB2!_Vol
2023:11:13 13:29:09,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-11.0,-45.0,-11,566,-564530.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,440.0,0.6324846543901789,35604495.0,0.6379,36098.0,1.2253,32889.0,0.72355,11757.0,1.0685,62335.0,0.0066255,55054.0,1.1093,4747.0,77.24,56142.0,77.23,22956.0,3.625,46341.0,853.0,11061.0,22.17,17702.0,1939.6,62856.0,4422.5,163874.0,3.177,28211.0,34294.0,22420.0,1706.2,19934.0,101.21484375,132355.0,104.9296875,239846.0,107.34375,331588.0,113.09375,78399.0,117.09375,41228.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:10,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-6.0,-36.0,-11,566,-561941.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,442.0,0.6324846543901789,35604495.0,0.6379,36098.0,1.2253,32896.0,0.72355,11757.0,1.0685,62335.0,0.0066255,55055.0,1.1093,4747.0,77.24,56142.0,77.23,22956.0,3.625,46342.0,853.0,11061.0,22.17,17703.0,1939.6,62860.0,4422.5,163874.0,3.178,28212.0,34294.0,22420.0,1706.2,19934.0,101.21484375,132355.0,104.9296875,239846.0,107.34375,331588.0,113.09375,78399.0,117.09375,41228.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:11,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-6.0,-36.0,-11,566,-561941.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,442.0,0.6324846543901789,35604501.0,0.6379,36098.0,1.2253,32897.0,0.72355,11757.0,1.0685,62336.0,0.006626,55059.0,1.1093,4747.0,77.24,56143.0,77.23,22956.0,3.625,46342.0,853.0,11061.0,22.17,17703.0,1939.6,62860.0,4422.5,163874.0,3.178,28225.0,34294.0,22420.0,1706.2,19934.0,101.21484375,132355.0,104.9296875,239847.0,107.328125,331589.0,113.09375,78399.0,117.09375,41234.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:12,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-6.0,-36.0,-11,566,-561941.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,442.0,0.6324846543901789,35604501.0,0.6379,36098.0,1.2253,32897.0,0.72355,11757.0,1.0685,62336.0,0.006626,55059.0,1.1093,4747.0,77.24,56143.0,77.23,22956.0,3.625,46342.0,853.0,11061.0,22.17,17703.0,1939.6,62860.0,4422.5,163874.0,3.178,28225.0,34294.0,22420.0,1706.2,19934.0,101.21484375,132355.0,104.9296875,239847.0,107.328125,331589.0,113.09375,78399.0,117.09375,41234.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:13,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-8.0,-25.0,-11,566,-578720.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,443.0,0.6324846543901789,35604501.0,0.6379,36098.0,1.2253,32898.0,0.72365,11759.0,1.06855,62338.0,0.0066255,55060.0,1.1093,4747.0,77.24,56143.0,77.23,22956.0,3.6255,46345.0,853.1,11062.0,22.17,17705.0,1939.7,62868.0,4422.75,163875.0,3.179,28227.0,34296.0,22424.0,1706.3,19938.0,101.21484375,132362.0,104.9296875,239854.0,107.34375,332189.0,113.125,78401.0,117.09375,41234.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:14,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-8.0,-25.0,-11,566,-578720.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,443.0,0.6324846543901789,35604501.0,0.63795,36105.0,1.2253,32898.0,0.72365,11765.0,1.06855,62338.0,0.0066255,55060.0,1.1093,4747.0,77.24,56143.0,77.23,22956.0,3.6255,46350.0,853.1,11062.0,22.17,17707.0,1939.7,62868.0,4422.75,163970.0,3.178,28229.0,34296.0,22424.0,1706.2,19943.0,101.21875,132365.0,104.9375,240394.0,107.34375,332592.0,113.125,78401.0,117.09375,41234.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:15,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-8.0,-25.0,-11,566,-578720.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,443.0,0.6324846543901789,35604504.0,0.63795,36105.0,1.2253,32898.0,0.72365,11765.0,1.06855,62338.0,0.0066255,55060.0,1.1093,4747.0,77.24,56143.0,77.23,22956.0,3.6255,46350.0,853.1,11062.0,22.17,17707.0,1939.7,62868.0,4422.75,163970.0,3.178,28229.0,34296.0,22426.0,1706.3,19947.0,101.21875,132365.0,104.9375,240615.0,107.359375,333151.0,113.125,78513.0,117.09375,41272.0,2.1879,3120.0,2.1649,3860.0
2023:11:13 13:29:16,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-2.0,-17.0,-11,566,-577556.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,443.0,0.6324846543901789,35604544.0,0.63795,36110.0,1.2253,32898.0,0.72365,11765.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.25,56152.0,77.23,22959.0,3.6255,46351.0,853.1,11062.0,22.17,17708.0,1939.8,62873.0,4422.75,163975.0,3.178,28232.0,34295.0,22428.0,1706.2,19949.0,101.21875,132367.0,104.9375,240615.0,107.359375,333151.0,113.125,78513.0,117.09375,41277.0,2.1879,3121.0,2.1649,3860.0
2023:11:13 13:29:18,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-2.0,-17.0,-11,566,-577556.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,442.0,0.6324846543901789,35604563.0,0.63795,36110.0,1.2254,32899.0,0.7237,11767.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.27,56172.0,77.23,22964.0,3.6255,46351.0,853.2,11063.0,22.17,17708.0,1939.8,62880.0,4422.5,164001.0,3.178,28232.0,34295.0,22428.0,1706.2,19949.0,101.21875,132372.0,104.9375,240823.0,107.34375,333363.0,113.125,78513.0,117.09375,41296.0,2.188,3122.0,2.1659,3861.0
2023:11:13 13:29:19,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-7.0,-26.0,-11,566,-573905.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,442.0,0.6324846543901789,35604563.0,0.63795,36110.0,1.2254,32899.0,0.7237,11767.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.27,56182.0,77.23,22964.0,3.6255,46352.0,853.2,11063.0,22.17,17708.0,1940.0,62929.0,4422.5,164001.0,3.177,28237.0,34295.0,22428.0,1706.2,19949.0,101.21875,132375.0,104.9375,240823.0,107.34375,333363.0,113.125,78513.0,117.09375,41296.0,2.188,3130.0,2.1659,3869.0
2023:11:13 13:29:21,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-7.0,-26.0,-11,566,-573905.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,442.0,0.6324846543901789,35604563.0,0.63795,36110.0,1.2254,32899.0,0.7237,11767.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.27,56184.0,77.25,22965.0,3.626,46359.0,853.2,11066.0,22.17,17708.0,1940.0,62929.0,4422.5,164011.0,3.176,28239.0,34295.0,22428.0,1706.2,19949.0,101.21875,132375.0,104.9375,240823.0,107.34375,333363.0,113.125,78513.0,117.09375,41296.0,2.188,3130.0,2.1659,3869.0
2023:11:13 13:29:23,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-8.0,-21.0,-11,566,-571224.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,445.0,0.6324846543901789,35604563.0,0.63795,36110.0,1.2254,32901.0,0.7237,11767.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.27,56189.0,77.25,22966.0,3.6265,46360.0,853.3,11067.0,22.175,17714.0,1940.1,62952.0,4422.5,164016.0,3.177,28240.0,34295.0,22428.0,1706.2,19949.0,101.21484375,132380.0,104.9375,240824.0,107.34375,333374.0,113.09375,78549.0,117.09375,41296.0,2.188,3130.0,2.1659,3869.0
2023:11:13 13:29:25,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-8.0,-21.0,-11,566,-571224.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,445.0,0.6324846543901789,35604563.0,0.638,36112.0,1.2254,32905.0,0.7237,11774.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.26,56192.0,77.24,22992.0,3.626,46370.0,853.2,11071.0,22.17,17715.0,1940.0,63029.0,4422.5,164016.0,3.177,28242.0,34294.0,22429.0,1706.2,19949.0,101.21875,132395.0,104.9375,240824.0,107.34375,333374.0,113.09375,78549.0,117.09375,41296.0,2.188,3131.0,2.1659,3870.0
2023:11:13 13:29:26,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-17.0,-19.0,-11,566,-574544.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.6324846543901789,35604563.0,0.638,36112.0,1.2254,32905.0,0.7237,11774.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.25,56264.0,77.23,23016.0,3.626,46370.0,853.2,11071.0,22.17,17715.0,1940.0,63029.0,4422.5,164016.0,3.177,28243.0,34294.0,22429.0,1706.2,19949.0,101.21875,132396.0,104.9375,240824.0,107.34375,333374.0,113.09375,78549.0,117.09375,41296.0,2.188,3131.0,2.1659,3870.0
2023:11:13 13:29:29,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-17.0,-13.0,-11,566,-576679.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.6324846543901789,35604563.0,0.638,36112.0,1.2254,32905.0,0.7237,11774.0,1.06855,62383.0,0.0066255,55060.0,1.1093,4747.0,77.25,56265.0,77.24,23017.0,3.626,46370.0,853.2,11071.0,22.17,17715.0,1940.0,63029.0,4422.75,164018.0,3.176,28249.0,34295.0,22432.0,1706.2,19949.0,101.21875,132397.0,104.9375,240824.0,107.34375,333374.0,113.09375,78549.0,117.09375,41296.0,2.188,3131.0,2.1659,3870.0
2023:11:13 13:29:30,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.04,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.04,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-17.0,-13.0,-11,566,-576679.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,444.0,0.6324846543901789,35604563.0,0.638,36116.0,1.2254,32936.0,0.72375,11790.0,1.0686,62416.0,0.006626,55072.0,1.1094,4753.0,77.26,56267.0,77.24,23020.0,3.626,46373.0,853.2,11071.0,22.175,17717.0,1940.3,63131.0,4423.0,164067.0,3.176,28254.0,34297.0,22440.0,1706.3,19956.0,101.21875,132999.0,104.9375,240970.0,107.34375,333375.0,113.125,78634.0,117.09375,41296.0,2.188,3131.0,2.1659,3870.0
2023:11:13 13:29:31,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-9.0,-13.0,-11,566,-572050.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,446.0,0.6324846543901789,35604563.0,0.638,36119.0,1.2254,32936.0,0.72375,11790.0,1.0686,62416.0,0.006626,55218.0,1.1094,4753.0,77.26,56268.0,77.24,23020.0,3.626,46373.0,853.2,11071.0,22.175,17717.0,1940.3,63134.0,4423.25,164102.0,3.176,28256.0,34296.0,22447.0,1706.3,19956.0,101.21875,132999.0,104.9453125,240973.0,107.34375,333375.0,113.125,78637.0,117.09375,41296.0,2.188,3131.0,2.1659,3870.0
2023:11:13 13:29:34,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-9.0,-13.0,-11,566,-572050.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,202.0,446.0,0.6324846543901789,35604563.0,0.63805,36120.0,1.2254,32938.0,0.72375,11790.0,1.0686,62440.0,0.006626,55218.0,1.1094,4753.0,77.26,56271.0,77.25,23021.0,3.6265,46374.0,853.5,11072.0,22.18,17729.0,1940.4,63137.0,4423.25,164102.0,3.176,28256.0,34298.0,22449.0,1706.5,19963.0,101.22265625,133000.0,104.9453125,240973.0,107.359375,333380.0,113.125,78657.0,117.09375,41296.0,2.1878,3132.0,2.1659,3870.0
2023:11:13 13:29:36,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-5.0,-18.0,-11,566,-572041.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,445.0,0.6324846543901789,35604563.0,0.63805,36120.0,1.2254,32938.0,0.72375,11790.0,1.0686,62440.0,0.006626,55218.0,1.1094,4753.0,77.27,56279.0,77.24,23022.0,3.6265,46380.0,853.6,11073.0,22.18,17729.0,1940.4,63142.0,4423.25,164103.0,3.177,28258.0,34299.0,22451.0,1706.5,19963.0,101.22265625,133004.0,104.9453125,240979.0,107.359375,333380.0,113.125,78657.0,117.09375,41296.0,2.1878,3132.0,2.1659,3870.0
2023:11:13 13:29:37,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,7.0,-6.0,-11,566,-574788.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,201.0,445.0,0.6324846543901789,35604563.0,0.6381,36121.0,1.2254,32938.0,0.72375,11790.0,1.06865,62512.0,0.006626,55218.0,1.1094,4753.0,77.27,56283.0,77.25,23023.0,3.6265,46381.0,853.6,11073.0,22.18,17729.0,1940.4,63142.0,4423.25,164136.0,3.177,28258.0,34300.0,22452.0,1706.5,19966.0,101.22265625,133004.0,104.9453125,240980.0,107.359375,333605.0,113.125,78657.0,117.125,41345.0,2.188,3133.0,2.1659,3871.0
2023:11:13 13:29:41,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-7.0,-6.0,-11,566,-574788.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,446.0,0.632315901814301,35604617.0,0.6381,36123.0,1.2255,32950.0,0.7238,11803.0,1.0687,62532.0,0.006626,55218.0,1.1094,4753.0,77.26,56284.0,77.25,23023.0,3.6265,46389.0,853.6,11073.0,22.18,17729.0,1940.5,63143.0,4423.5,164148.0,3.177,28258.0,34300.0,22452.0,1706.6,19973.0,101.22265625,133007.0,104.9453125,241101.0,107.359375,333606.0,113.125,78657.0,117.125,41350.0,2.188,3134.0,2.1659,3871.0
2023:11:13 13:29:42,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-7.0,-24.0,-11,566,-577236.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,203.0,446.0,0.632315901814301,35604617.0,0.6381,36123.0,1.2255,32958.0,0.7238,11805.0,1.06865,62533.0,0.006626,55218.0,1.1094,4753.0,77.28,56290.0,77.26,23025.0,3.6265,46389.0,853.6,11073.0,22.185,17731.0,1940.5,63146.0,4423.25,164160.0,3.177,28258.0,34299.0,22456.0,1706.6,19973.0,101.22265625,133015.0,104.9453125,241101.0,107.359375,333609.0,113.15625,78658.0,117.125,41350.0,2.1887,3136.0,2.1668,3872.0
2023:11:13 13:29:43,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-2.0,-20.0,-11,566,-578228.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,204.0,447.0,0.632315901814301,35604617.0,0.6381,36123.0,1.2255,32958.0,0.7238,11805.0,1.06865,62533.0,0.006626,55218.0,1.1094,4753.0,77.28,56298.0,77.26,23028.0,3.6265,46389.0,853.2,11082.0,22.185,17732.0,1940.5,63148.0,4423.25,164180.0,3.179,28273.0,34299.0,22456.0,1706.6,19973.0,101.22265625,133018.0,104.9453125,241101.0,107.359375,333610.0,113.15625,78658.0,117.125,41350.0,2.1883,3139.0,2.1668,3872.0
2023:11:13 13:29:44,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-2.0,-20.0,-11,566,-578228.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,204.0,447.0,0.632315901814301,35604617.0,0.6381,36123.0,1.2255,32958.0,0.7238,11805.0,1.06865,62533.0,0.006626,55218.0,1.1094,4753.0,77.28,56298.0,77.26,23028.0,3.6265,46389.0,853.2,11082.0,22.18,17736.0,1940.5,63154.0,4423.25,164182.0,3.179,28273.0,34299.0,22456.0,1706.6,19973.0,101.22265625,133020.0,104.9453125,241101.0,107.359375,333610.0,113.15625,78658.0,117.125,41350.0,2.1883,3139.0,2.1668,3872.0
2023:11:13 13:29:45,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,-2.0,-20.0,-11,566,-578228.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,204.0,447.0,0.632315901814301,35604617.0,0.6381,36123.0,1.2255,32958.0,0.7238,11805.0,1.06865,62533.0,0.006626,55218.0,1.1094,4753.0,77.28,56298.0,77.26,23028.0,3.6265,46389.0,853.2,11082.0,22.18,17736.0,1940.5,63154.0,4423.25,164182.0,3.179,28273.0,34299.0,22456.0,1706.7,19978.0,101.22265625,133022.0,104.9453125,241101.0,107.359375,333610.0,113.15625,78659.0,117.15625,41375.0,2.1883,3139.0,2.1662,3873.0
2023:11:13 13:29:47,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,1.0,-15.0,-11,566,-585072.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,204.0,448.0,0.6321472392638037,35604642.0,0.6381,36123.0,1.2255,32958.0,0.7238,11805.0,1.06865,62533.0,0.006626,55218.0,1.1094,4753.0,77.27,56326.0,77.25,23052.0,3.6265,46394.0,853.2,11082.0,22.18,17738.0,1940.4,63156.0,4423.5,164183.0,3.178,28280.0,34299.0,22456.0,1706.7,19996.0,101.22265625,133022.0,104.9453125,241101.0,107.359375,333610.0,113.15625,78659.0,117.15625,41375.0,2.1883,3139.0,2.1662,3873.0
2023:11:13 13:29:48,5.29,5.426,5.064,4.682,4.652,4.979,4.768,5.33,103.64,2922891,25.96,300,15.02,14426.5,96850000,83.41,17291783,33.91,35153488,102.55,9576284,179.52,6675179,68.96,9266278,60.32,14015530,126.27,10401721,161.4,5156119,15.02,16.52,12.78,85.66,23.39,4668936,0.967386,1.070419,-173,1.0,-15.0,-11,566,-585072.0,0.06664445184938353,1930.0,0.9124748490945674,4449640.0,6.965588016272072,35113106.0,204.0,448.0,0.6321472392638037,35604642.0,0.6381,36123.0,1.2255,32962.0,0.7238,11806.0,1.0686,62551.0,0.0066265,55219.0,1.10945,4756.0,77.26,56330.0,77.25,23052.0,3.6265,46394.0,853.2,11082.0,22.18,17738.0,1940.4,63156.0,4423.5,164183.0,3.178,28280.0,34299.0,22456.0,1706.8,19997.0,101.22265625,133022.0,104.9453125,241101.0,107.359375,333610.0,113.15625,78659.0,117.15625,41375.0,2.1883,3139.0,2.1662,3873.0
